EN8S7K_LH,BO8S7K_LH,Bodhicaryāvatāra: An Introduction to the Bodhisattva’s Way of Life,༈ སེམས་ཅན་ཀུན་གྱི་ངན་སོང་གི །སྡུག་བསྔལ་ངལ་བསོའི་དགེ་བ་དང༌། །སྡུག་བསྔལ་ཅན་དག་བདེར་གནས་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ༌། །བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ༌། །ལུས་ཅན་འཁོར་བའི་སྡུག་བསྔལ་ལས། །ངེས་པར་ཐར་ལ་ཡི་རང་ངོ༌། །སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང༌། །རྒྱལ་སྲས་ལའང་ཡི་རང་ངོ༌། །སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང༌། །སེམས་ཅན་ཕན་པར་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ༌། །ཕྱོགས་རྣམས་ཀུན་གྱི་སངས་རྒྱས་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །སེམས་ཅན་སྡུག་བསྔལ་མུན་འཐོམས་ལ། །ཆོས་ཀྱི་སྒྲོན་མེ་སྤར་དུ་གསོལ། །རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །འགྲོ་འདི་ལྡོངས་པར་མི་འགོད་ཅིང༌། །བསྐལ་པ་གྲངས་མེད་བཞུགས་པར་གསོལ། །དེ་ལྟར་འདི་དག་ཀུན་བྱས་ཏེ། །དགེ་བ་བདག་གིས་བསགས་པ་གང༌། །དེས་ནི་སེམས་ཅན་ཐམས་ཅད་ཀྱི། །སྡུག་བསྔལ་ཐམས་ཅད་བསལ་བར་ཤོག །འགྲོ་བ་ནད་པ་ཇི་སྲིད་དུ། །ནད་སོས་གྱུར་ཀྱི་བར་དུ་ནི། །སྨན་དང་སྨན་པ་ཉིད་དག་དང༌། །དེ་ཡི་ནད་གཡོག་བྱེད་པར་ཤོག །ཟས་དང་སྐོམ་གྱི་ཆར་ཕབ་སྟེ། །བཀྲེས་དང་སྐོམ་པའི་གནོད་པ་བསལ། །མུ་གེའི་བསྐལ་པ་བར་མའི་ཚེ། །བདག་ནི་ཟས་དང་སྐོམ་དུ་གྱུར། །སེམས་ཅན་ཕོངས་ཤིང་དབུལ་བ་ལ། །བདག་ནི་མི་ཟད་གཏེར་གྱུར་ཏེ། །ཡོ་བྱད་མཁོ་དགུ་སྣ་ཚོགས་སུ། །མདུན་ན་ཉེ་བར་གནས་གྱུར་ཅིག །ལུས་དང་དེ་བཞིན་ལོངས་སྤྱོད་དང༌། །དུས་གསུམ་དགེ་བ་ཐམས་ཅད་ཀྱང༌། །སེམས་ཅན་ཀུན་གྱི་དོན་བསྒྲུབ་ཕྱིར། །ཕོངས་པ་མེད་པར་གཏང་བར་བྱ། །ཐམས་ཅད་བཏང་བས་མྱ་ངན་འདའ། །བདག་བློ་མྱ་ངན་འདས་པ་བསྒྲུབ། །ཐམས་ཅད་གཏོང་བར་ཆབ་གཅིག་ལ། །སེམས་ཅན་རྣམས་ལ་བཏང་བ་མཆོག །བདག་གིས་ལུས་ཅན་ཐམས་ཅད་ལ། །ལུས་འདི་ཅི་བདེར་བྱིན་ཟིན་གྱིས། །རྟག་ཏུ་གསོད་དང་སྨོད་པའམ། །བརྡེག་སོགས་ཅི་དགར་བྱེད་ལ་རག །བདག་གི་ལུས་ལ་རྩེ་བྱེད་དམ། །ཅོ་འདྲི་ག་ཞའི་རྒྱུ་བྱེད་ཀྱང༌། །བདག་གི་ལུས་འདི་བྱིན་ཟིན་གྱིས། །འདི་ཡི་ཁ་ཏས་ཅི་ཞིག་བྱ། །དེ་ལ་གནོད་པར་མི་འགྱུར་བའི། །ལས་གང་ཡིན་པའང་བྱེད་དུ་ཆུག །བདག་ལ་དམིགས་ནས་ནམ་དུ་ཡང༌། །འགའ་ཡང་དོན་མེད་མ་གྱུར་ཅིག །བདག་ལ་དམིགས་ནས་གང་དག་གིས། །ཁྲོ་འམ་དད་པའི་སེམས་བྱུང་ན། །དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །གང་དག་བདག་ལ་ཁ་ཟེར་རམ། །གཞན་དག་གནོད་པ་བྱེད་པའམ། །དེ་བཞིན་ཕྱར་ཀ་གཏོང་ཡང་རུང༌། །ཐམས་ཅད་བྱང་ཆུབ་སྐལ་ལྡན་གྱུར། །བདག་ནི་མགོན་མེད་རྣམས་ཀྱི་མགོན། །ལམ་ཞུགས་རྣམས་ཀྱི་དེད་དཔོན་དང༌། །བརྒལ་འདོད་རྣམས་ཀྱི་གྲུ་དང་ནི། །གཟིངས་དང་ཟམ་པ་ཉིད་དུ་གྱུར། །གླིང་དོན་གཉེར་ལ་གླིང་དང་ནི། །མར་མེ་འདོད་ལ་མར་མེ་དང༌། །གནས་མལ་འདོད་ལ་གནས་མལ་དང༌། །བདག་ནི་ལུས་ཅན་བྲན་འདོད་པ། །ཀུན་གྱི་བྲན་དུ་འགྱུར་བར་ཤོག །ཡིད་བཞིན་ནོར་དང་བུམ་པ་བཟང༌། །རིགས་སྔགས་གྲུབ་དང་སྨན་ཆེན་དང༌། །དཔག་བསམ་གྱི་ནི་ཤིང་དག་དང༌། །ལུས་ཅན་རྣམས་ཀྱི་འདོད་འཇོར་གྱུར། །ས་སོགས་འབྱུང་བ་ཆེན་པོ་དང༌། །ནམ་མཁའ་བཞིན་དུ་རྟག་པར་ཡང༌། །སེམས་ཅན་དཔག་ཏུ་མེད་པ་ཡི། །རྣམ་མང་ཉེར་འཚོའི་གཞིར་ཡང་ཤོག །དེ་བཞིན་ནམ་མཁའི་མཐས་གཏུགས་པའི། །སེམས་ཅན་ཁམས་ལ་རྣམ་ཀུན་ཏུ། །ཐམས་ཅད་མྱ་ངན་འདས་བར་དུ། །བདག་ནི་ཉེར་འཚོའི་རྒྱུར་ཡང་ཤོག །ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས། །བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང༌། །བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ། །དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །དེ་བཞིན་འགྲོ་ལ་ཕན་དོན་དུ། །བྱང་ཆུབ་སེམས་ནི་བསྐྱེད་བགྱི་ཞིང༌། །དེ་བཞིན་དུ་ནི་བསླབ་པ་ལའང༌། །རིམ་པ་བཞིན་དུ་བསླབ་པར་བགྱི། །དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །མཇུག་ཀྱང་རྒྱས་པར་བྱ་བའི་ཕྱིར། །སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །དེང་དུས་བདག་ཚེ་འབྲས་བུ་ཡོད། །མི་ཡི་སྲིད་པ་ལེགས་པར་ཐོབ། །དེ་རིང་སངས་རྒྱས་རིགས་སུ་སྐྱེས། །སངས་རྒྱས་སྲས་སུ་ད་གྱུར་ཏོ། །ད་ནི་བདག་གིས་ཅི་ནས་ཀྱང༌། །རིགས་དང་མཐུན་པའི་ལས་བརྩམས་ཏེ། །སྐྱོན་མེད་བཙུན་པའི་རིགས་འདི་ལ། །རྙོག་པར་མི་འགྱུར་དེ་ལྟར་བྱ། །ལོང་བས་ཕྱག་དར་ཕུང་པོ་ལས། །ཇི་ལྟར་རིན་ཆེན་རྙེད་པ་ལྟར། །དེ་བཞིན་ཇི་ཞིག་ལྟར་སྟེས་ནས། །བྱང་ཆུབ་སེམས་འདི་བདག་ལ་སྐྱེས། །འགྲོ་བའི་འཆི་བདག་འཇོམས་བྱེད་པའི། །བདུད་རྩི་མཆོག་ཀྱང་འདི་ཡིན་ནོ། །འགྲོ་བའི་དབུལ་བ་སེལ་བ་ཡི། །མི་ཟད་གཏེར་ཡང་འདི་ཡིན་ནོ། །འགྲོ་བའི་ནད་རབ་ཞི་བྱེད་པའི། །སྨན་གྱི་མཆོག་ཀྱང་འདི་ཡིན་ནོ། །སྲིད་ལམ་འཁྱམས་ཤིང་དུབ་པ་ཡི། །འགྲོ་བའི་ངལ་བསོའི་ལྗོན་ཤིང་ཡིན། །འགྲོ་བ་ཐམས་ཅད་ངན་འགྲོ་ལས། །སྒྲོལ་བར་བྱེད་པའི་སྤྱི་སྟེགས་ཡིན། །འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན། །འགྲོ་བའི་མི་ཤེས་རབ་རིབ་དག །དཔྱིས་འབྱིན་ཉི་མ་ཆེན་པོ་ཡིན། །དམ་ཆོས་འོ་མ་བསྲུབས་པ་ལས། །མར་གྱི་ཉིང་ཁུ་ཕྱུང་པ་ཡིན། །འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང༌། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །བདག་གིས་དེ་རིང་སྐྱོབ་པ་ཐམས་ཅད་ཀྱི། །སྤྱན་སྔར་འགྲོ་བ་བདེ་གཤེགས་ཉིད་དང་ནི། །བར་དུ་བདེ་ལ་མགྲོན་དུ་བོས་ཟིན་གྱིས། །ལྷ་དང་ལྷ་མིན་ལ་སོགས་དགའ་བར་གྱིས། །བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས། །བྱང་ཆུབ་ཀྱི་སེམས་ཡོངས་སུ་བཟུང་བ་ཞེས་བྱ་བ་སྟེ་ལེའུ་གསུམ་པའོ། །
ENYGS5_LH,BOYGS5_LH,Maitreya's Aspiration,༄༅། །བྱམས་པའི་སྨོན་ལམ།
ENK15U_LH,BOK15U_LH,The King of Aspiration Prayers: Samantabhadra’s “Aspiration to Good Actions” (Zangchö Mönlam) The Translators’ Homage The Seven Preliminaries for Purifying the Mind 1. Prostration 2. Offering 3. Confession 4. Rejoicing 5. Imploring the Buddhas to Turn the Wheel of Dharma 6. Requesting the Buddhas not to Enter Nirvāṇa 7. Dedication The Actual Aspiration 1. Aspiration for Purity of Attitude 2. Aspiration Never to Forget the Bodhicitta 3. Aspiration to be Free from Defilements 4. Aspiration to Lead Beings to Happiness 5. Aspiration to Wear the Armour of Dedication 6. Aspiration to Accompany other Bodhisattvas 7. Aspiration to Have Virtuous Teachers and to Please Them 8. Aspiration to See the Buddhas and Serve them in Person 9. Aspiration to Keep the Dharma Thriving 10. Aspiration to Acquire Inexhaustible Treasure 11. Aspiration to the Different Methods for Entering into the “Good Actions” a) Seeing the Buddhas and their Pure Realms b) Listening to the Speech of the Buddhas c) Hearing the Turning of the Wheels of Dharma d) Entering into All the Aeons e) Seeing all the Buddhas in One Instant f) Entering the Sphere of Activity of the Buddhas g). Accomplishing and Entering the Pure Lands h) Entering into the Presence of the Buddhas 12. Aspiration to the Power of Enlightenment through Nine Powers 13. Aspiration to the Antidotes that Pacify the Obscurations 14. Aspiration to Enlightened Activities 15. Aspiration for Training a) To Emulate the buddhas b) To emulate the bodhisattvas: Samantabhadra c) Mañjuśrī 16. Concluding Aspiration Extent of the Aspiration The Benefits of Making Aspirations 1. The Benefits of Making Aspirations in General 2. The Thirteen Benefits in Detail 3. The Benefits in Brief Dedication of the Merits of this Meritorious Aspiration 1. Dedication that Follows the Bodhisattvas 2. Dedication that Follows the Buddhas 3. Dedication towards Actualizing the Result 4. Dedication towards Receiving a Prophecy from the Buddhas 5. Dedication towards Serving Others Conclusion Words of Truth to Accomplish Aspirations,༄༅། །འཕགས་པ་བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་གྱི་རྒྱལ་པོ་བཞུགས།
ENVQOJ_LH,BOVQOJ_LH,In Praise of Gratifying Sentient Beings,༄༅། །སེམས་ཅན་མགུ་བར་བྱ་བའི་བསྟོད་པ།
ENIEG2_LH,BOIEG2_LH,In Praise of the Twelve Deeds,༄༅། །མཛད་པ་བཅུ་གཉིས་ཀྱི་ཚུལ་ལ་བསྟོད་པ་བཞུགས། །
ENV8AL_LH,BOV8AL_LH,Ultimate Praise of the Noble and Venerable Mañjuśrī,༄༅། །འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ་ཞེས་བྱ་བ།
ENUU2C_LH,BOUU2C_LH,Unravelling Mantra’s Meaning in The Heart of Wisdom Sūtra[1],༄༅།  །ཤེར་སྙིང་འགྲེལ་པ་སྔགས་སུ་འགྲེལ་པ་བཞུགས།  །
ENEZ17_LH,BOEZ17_LH,Summary of the Root Downfalls of the Vajra Vehicle,༄༅། །རྡོ་རྗེ་ཐེག་པ་རྩ་བའི་ལྟུང་བ་བསྡུས་པ།
ENWIWI_LH,BOWIWI_LH,Praise of Noble Avalokiteśvara,༄༅། །འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ལ་བསྟོད་པ།
ENIFIN_LH,BOIFIN_LH,An Instruction on Pure View and Conduct,༄༅། །ལྟ་སྤྱོད་རྣམ་དག་གི་མན་ངག་ཅེས་བྱ་བ།
EN5SSQ_LH,BO5SSQ_LH,The Ganges Mahāmudrā Instructions,༄༅། །ཕྱག་རྒྱ་ཆེན་པོའི་མན་ངག
ENQEB7_LH,BOQEB7_LH,The Wish-Fulfilling Tree: The Life Story of the Master of Uḍḍiyāna,༁ྃ༔ ཟབ་པ་སྐོར་བདུན་ལས༔ ཨོ་རྒྱན་རྣམ་ཐར་དཔག་བསམ་ལྗོན་ཤིང་བཞུགས་སོ༔
ENEZHX_LH,BOEZHX_LH,The Prayer to Guru Rinpoche for Attainments,ཨོ་རྒྱན་རིན་པོ་ཆེ་ལ་གསོལ་བ་འདེབས། །
ENJOI0_LH,BOJOI0_LH,The Biography of the Great Orgyen that Naturally Liberates On Sight,༄༅།།ཟབ་གསང་མཁའ་འགྲོའི་སྙིང་ཐིག་ལས༔ ཨོ་རྒྱན་ཆེན་པོའི་རྣམ་ཐར་མཐོང་བ་རང་གྲོལ་བཞུགས་སོ༔
ENIJJD_LH,BOIJJD_LH,Emptying the Hells from Their Very Depths The Sovereign Practice for the Confession of All Impairments and Breakages of Vows and All Negative Actions and Obscurations Prostration The Forty-Two Peaceful Deities The Fifty-Eight Wrathful Deities The Kagyé Deities The Hundred-Syllable Mantra Confession of Downfalls Confession in the Expanse of the View Fulfilment Offerings i. Offering the Amṛta ii. Offering the Rakta iii. Offering the Tsok and Torma iv. Lamp Brief Fulfilment Offering,༄༅། །ཉམས་ཆག་སྡིག་སྒྲིབ་ཐམས་ཅད་བཤགས་པའི་རྒྱལ་པོ་ན་རཀ་དོང་སྤྲུགས་བཞུགས་སོ༔
EN33LP_LH,BO33LP_LH,Meeting the Buddha Face to Face,༄༅༔ ༔རྡོ་རྗེ་ཕུར་པའི་ལྟ་ཁྲིད་རྫོང་འཕྲང་ལྟ་དགོངས་ཀྱི་གདམས་པ་སངས་རྒྱས་ངོ་སྤྲོད་བཞུགས་སོ༔
ENX89A_LH,BOX89A_LH,"The Dhāraṇīs That Encapsulate the Essence of the Kangyur, the Collected Words of the Buddha",༄༅། །བཀའ་འགྱུར་རོ་ཅོག་གི་སྙིང་པོ་བསྡུས་པའི་གཟུངས་བཞུགས་སོ༔
ENOF3E_LH,BOOF3E_LH,The Guidebook to the Hidden Land of Pemokö,༁ྃ༔ སྦས་ཡུལ་པདྨ་བཀོད་ཀྱི་ལམ་ཡིག་བཞུགས་སོ༔ 
EN2K93_LH,BO2K93_LH,"A Powerful Pith Instruction to Abstain from Tobacco, the Tenacious Demon Plaguing People of Degenerate Times",༄༅། །ཟབ་ཏིག་རྒྱ་མཚོ་ལས༔ སྙིགས་མའི་གང་ཟག་རྣམས་ཀྱི་བདུད་སྟོབས་ཐ་མ་ཁ་བཙན་ཐབས་སུ་གཅོད་པའི་མན་ངག་བཞུགས༔ 
EN2OTM_LH,BO2OTM_LH,"A Glorious Garland of Great Bliss—the Fundamental, Female Practice of Tsogyal, the Queen of Great Bliss from the Heart-Essence of the Vast Expanse 1. Taking Refuge 2. Arousing the Bodhicitta of Aspiration and Action 3. Blessing the Offerings 4. The Generation Phase According to Ati 5. Inviting With a Mind Full of Longing 6. Requesting the Deities to Be Seated, and Paying Homage 7. The Offering of Sensory Delights 8. Praise and Aspiration 9. The Recitation that Brings Accomplishment The Concluding Stages: The Feast and Fulfilment Offering Blessing the offerings Inviting and Offering Confession Dedicating the Remainder Offering Invoking the Sacred Pledge Invoking the Covenant Maintaining the Relationship with the Tenma Goddesses The Horse Dance 36 Receiving the Accomplishments Confession of Mistakes Completion Phase Dedication of Merit Aspiration Prayer for Auspiciousness",འུྃཿ ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ ཡུམ་ཀ་མཚོ་རྒྱལ་བདེ་ཆེན་རྒྱལ་མོའི་རྩ་བའི་སྒྲུབ་པ་བདེ་ཆེན་དཔལ་ཕྲེང་༔
ENGW3O_LH,BOGW3O_LH,"Awesome Ones’ Assembly (Palchen Düpa), the Heart Practice of the Awareness-Holders 1. Taking Refuge 2. Generating the Mind Set Upon Awakening 7 3. Gathering the Accumulations 4. Giving the Torma to the Obstructing Forces 5. Establishing the Boundary and Protection Circle 6. Opening the Symbolic Door, Paying Homage, Confessing Mistakes and Taking the Vow 7. The Descent of Blessings on the World and Beings 8. Blessing the Offerings 9. The Very Elaborate Generation Phase that Purifies Egg-Birth 10. Empowerment 11. Invitation 12. The Request to Remain 13. Prostration 14. Offering the Mudrā of Dance 15. Offering of Wisdom Songs 16. The Regular Offerings of Sensual Delights 17. The Secret Offerings of the Fundamental Purity of the Three Poisons 18. Offering of Medicine 19. Receiving the accomplishment 20. Offering the Samaya Substance of Torma 21. Offering of Rakta 22. Offering of Ambrosia in an Uncompromisingly Secret Manner 23. Offering of Union and Liberation 24. Praise 25. Mantra Recitation 1. The Peaceful Approach Phase 2. The Wrathful Accomplishment 3. Applying the Activities The Conclusion: The Stages of the Feast-Gathering The Invitation The first portion The Intermediate Portion: Confession Lastly: The Offering of Liberation The Remainder Invoking the Sacred Pledge Proclaiming the Covenant Maintaining the Twelve Tenma Goddesses 99 Horse Dance Receiving Accomplishments Confession Dissolution Arising in the Yoga of Daily Activities Dedication and Aspiration Prayers Prayer of Auspiciousness Bibliography",འུྃཿ ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ རིག་འཛིན་ཐུགས་སྒྲུབ་དཔལ་ཆེན་འདུས་པ་བཞུགས༔
EN0HKG_LH,BO0HKG_LH,Skull Fragments: The Root Tantra of the Vidyādharas,འུྃཿ ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ རིག་འཛིན་རྩ་རྒྱུད་ཐོད་པའི་དུམ་བུ་བཞུགས༔
EN26AK_LH,BO26AK_LH,The History of the Female Practice of the Queen of Great Bliss,ཡུམ་ཀ་བདེ་ཆེན་རྒྱལ་མོའི་ལོ་རྒྱུས་བཞུགས༔
ENPC1X_LH,BOPC1X_LH,"The History of the Kīla of Lightning-Forged Meteoric Iron, the Material Treasure of the Blazing Hayagrīva and Garuḍa",༄༅། །རྟ་ཁྱུང་འབར་བའི་གཏེར་རྫས་ཕུར་པ་གནམ་ལྕགས་ཐོག་རྒོད་ཀྱི་ལོ་རྒྱུས།
END9AO_LH,BOD9AO_LH,The Root Empowerment of the Vase Conferring Majesty The Inner Enabling Empowerment of the Heart-Essence of the Vast Expanse,༄༅། །ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལསཿ རྩ་དབང་རྒྱལ་ཐབས་སྤྱི་བླུགས་བཞུགས༔ ནང་ནུས་པ་འཇུག་པའི་དབང་ངོ་༔
ENJIB4_LH,BOJIB4_LH,"The Treasury of the Four Activities: A Fire Offering for the Female Awareness-Holder (Rigdzin Yumka) Practice 5. Invitation, with Devotional Mind 6. Requesting the Deities to Be Seated and Homage 7. Offering of Sensory Objects 8. Praise and Aspiration",འུྃཿ རིག་འཛིན་ཡུམ་ཀའི་མེ་མཆོད་ལས་བཞིའི་བང་མཛོད་བཞུགས༔
ENSCFR_LH,BOSCFR_LH,The Words of the Awesome Ones,འུྃཿ༔ ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལསཿ༔ ཡོ་ག་གསུམ་གྱི་སྤྱི་ཆིངས་དཔལ་ཆེན་ཞལ་ལུང་བཞུགསཿ༔ ཿ
EN6UM3_LH,BO6UM3_LH,Vajra Verses on the Natural State,༃ གནས་ལུགས་རྡོ་རྗེའི་ཚིག་རྐང་བཞུགས༔ 
EN4DXU_LH,BO4DXU_LH,The Benefits of the Vajra Guru Mantra,༄༅། །སྤྲུལ་སྐུ་ཀརྨ་གླིང་པའི་གཏེར་བྱོན་བཛྲ་གུ་རུའི་ཕན་ཡོན་དང་འབྲུ་འགྲེལ་བཞུགས་སོ།།
EN1NR1_LH,BO1NR1_LH,Mountain Smoke Offering from the Life-Force Practice of the Vidyādharas (Rigdzin Sokdrup),རིག་འཛིན་སྲོག་སྒྲུབ་ལས༔ རི་བོ་བསངས་མཆོད་བཞུགས་སོ༔
ENRPOH_LH,BORPOH_LH,Liberation Upon Hearing,༁༔ མཆོད་རྟེན་ཆེན་པོ་བྱ་རུང་ཁ་ཤོར་གྱི་ལོ་རྒྱུས་ཐོས་པས་གྲོལ་བ་བཞུགས་སོ༔
EN3ODZ_LH,BO3ODZ_LH,The Pointing-the-Staff Instruction,༅༅༅༔ ༔རྒད་པོ་ལ་མཁར་བཙུགས་ཀྱི་གདམས་པ་ཞེས་བྱ་བ་ནི༔
EN69RW_LH,BO69RW_LH,A Concise History of Orgyen Padma’s Enlightened Deeds,༄༅། །ཨོ་རྒྱན་པདྨས་མཛད་པའི་བཀའ་ཐང་བསྡུས་པ་བཞུགས་སོ༔
ENOZPB_LH,BOOZPB_LH,Dispeller of All Samaya Corruptions and Pollutions,འུའུའུ༔ དམ་གྲིབ་ཉེས་པ་ཀུན་སེལ་བཞུགས་སོ༔
EN29GY_LH,BO29GY_LH,Inventory: The Perfectly Clear Mirror,༃ ཕུར་པ་ཡང་སྙིང་སྤུ་གྲི་ལས༔ ཐེམས་ཡིག་རབ་གསལ་མེ་ལོང་བཞུགས༔
ENTZ7L_LH,BOTZ7L_LH,The Summoning of Blessings Which Brings Them Swift and Fast,༁ྃ༔ ཕུར་པ་ཡང་ཟབ་སྙིང་པོ་ལས༔ བྱིན་འབེབས་བྱིན་རླབས་མྱུར་མགྱོགས་བཞུགས་སོ༔
EN1FO7_LH,BO1FO7_LH,Chapter Two: The Prayer Requested by King Tri Songdetsen,དེ་ནས་རྒྱལ་པོ་ཁྲི་སྲོང་སྡེའུ་བཙན་གྱིས་ཞུས་པ༔
ENS61D_LH,BOS61D_LH,Chapter Three: The Prayer Requested by Khandro Yeshé Tsogyal,དེ་ནས་མཁའ་འགྲོ་ཡེ་ཤེས་མཚོ་རྒྱལ་གྱིས་ཞུས་པ༔
ENCR3O_LH,BOCR3O_LH,Chapter Four: The Prayer Requested by Namkhé Nyingpo,དེ་ནས་དགེ་སློང་ནམ་མཁའི་སྙིང་པོས་ཞུས་པ༔
ENWO5W_LH,BOWO5W_LH,Chapter Five: The Prayer Requested by Nanam Dorjé Dudjom,དེ་ནས་སྣ་ནམ་རྡོ་རྗེ་བདུད་འཇོམས་ཀྱིས་ཞུས་པ༔
ENC6G9_LH,BOC6G9_LH,Chapter Six: The Prayer Requested by Prince Mutri Tsenpo,དེ་ནས་ལྷ་སྲས་མུ་ཁྲི་བཙན་པོས་ཞུས་པ༔
ENG57M_LH,BOG57M_LH,Chapter Seven: The Prayer to Guru Rinpoche that Spontaneously Fulfils All Wishes (Sampa Lhundrupma),ན་མོ་གུ་རུ༔
ENJAS3_LH,BOJAS3_LH,The Means for Accomplishment called ‘Blazing Wheel’ 1,༄༅། །འཁོར་ལོ་འབར་བ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས་བཞུགས་སོ༔
ENCIAD_LH,BOCIAD_LH,The Noble Sūtra Teaching the Eleven Perceptions,༄༅། །འཕགས་པ་འདུ་ཤེས་བཅུ་གཅིག་བསྟན་པའི་མདོ། །
ENXUJY_LH,BOXUJY_LH,On the Final Words of Orgyen Tendzin Norbu,༄༅། །ཨོ་རྒྱན་བསྟན་འཛིན་ནོར་བུའི་ཞལ་ཆེམས་སྐོར།
ENHD2W_LH,BOHD2W_LH,Tibet’s Eight Great Kagyé Sites Blessed by the Guru,༄༅། །བོད་དུ་གུ་རུའི་བྱིན་གྱིས་བརླབས་པའི་བཀའ་བརྒྱད་ཀྱི་གནས་ཆེན་བརྒྱད།
ENN9KY_LH,BON9KY_LH,Guide to Sengchen Namdrak[1],༄༅། །སེང་ཆེན་གནམ་བྲག་གནས་ཡིག
EN1926_LH,BO1926_LH,The Kalaviṅka’s Call[1],༄༅། །དཔལ་གྱི་བསམ་ཡས་མཆིམས་ཕུའི་གཏམ་ཀ་ལ་པིང་ཀའི་རོལ་མོ་ཞེས་བྱ་བ་བཞུགས། །
ENBRQR_LH,BOBRQR_LH,Drumbeat of the Gods,༄༅། །ཡེར་པའི་གནས་ཆེན་ལ་བསྟོད་པ་ལྷའི་རྔ་སྒྲ་ཞེས་བྱ་བ།
ENTNS0_LH,BOTNS0_LH,"Offering Clouds to Delight the Victorious Ones, Combining A Praise of Redreng with a Prayer of Aspiration",༄༅། །བྱང་རྭ་སྒྲེང་རྒྱལ་བའི་དབེན་གནས་ལ་བསྟོད་ཅིང་སྨོན་ལམ་དུ་བྱ་བ་རྒྱལ་བ་དགྱེས་པའི་མཆོད་སྤྲིན་ཞེས་བྱ་བ་བཞུགས་སོ།།
EN0JHB_LH,BO0JHB_LH,"Praise and Prayer to Kharchu, Great Sacred Place of Lhodrak",༄༅། །ལྷོ་བྲག་གནས་ཆེན་མཁར་ཆུ་ལ་བསྟོད་ཅིང་གསོལ་བ་འདེབས་པ་བཞུགས་སོ། །
ENSPZS_LH,BOSPZS_LH,Advice to Ngadak Nyang,༄༅། །མངའ་བདག་ཉང་གི་ཞལ་གདམས།
